test_loss: 0.249292
auPRC: 0.786898
auROC: 0.794169
thresholds, precision, recall, specificity, FPR
0.000000	0.096253	1.000000	0.000000	1.000000
0.010000	0.096585	0.999270	0.004531	0.995469
0.020000	0.101618	0.987092	0.070575	0.929425
0.030000	0.117656	0.939724	0.249429	0.750571
0.040000	0.142766	0.879336	0.437662	0.562338
0.050000	0.162800	0.830172	0.545314	0.454686
0.060000	0.183368	0.785329	0.627503	0.372497
0.070000	0.203020	0.741048	0.690170	0.309830
0.080000	0.223584	0.706589	0.738670	0.261330
0.090000	0.243626	0.673589	0.777272	0.222728
0.100000	0.262483	0.642889	0.807613	0.192387
0.110000	0.280970	0.613425	0.832807	0.167193
0.120000	0.299698	0.589741	0.853232	0.146768
0.130000	0.317660	0.566843	0.870321	0.129679
0.140000	0.333712	0.544562	0.884201	0.115799
0.150000	0.350431	0.525311	0.896293	0.103707
0.160000	0.366189	0.505837	0.906753	0.093247
0.170000	0.382585	0.487990	0.916126	0.083874
0.180000	0.397514	0.473903	0.923502	0.076498
0.190000	0.412867	0.459928	0.930340	0.069660
0.200000	0.426782	0.445561	0.936263	0.063737
0.210000	0.441426	0.432260	0.941745	0.058255
0.220000	0.452958	0.419351	0.946060	0.053940
0.230000	0.465208	0.408239	0.950017	0.049983
0.240000	0.476360	0.397519	0.953460	0.046540
0.250000	0.487400	0.387529	0.956592	0.043408
0.260000	0.500335	0.376978	0.959904	0.040096
0.270000	0.511258	0.368279	0.962504	0.037496
0.280000	0.521636	0.359243	0.964913	0.035087
0.290000	0.531891	0.350544	0.967142	0.032858
0.300000	0.543215	0.342856	0.969294	0.030706
0.310000	0.554207	0.335672	0.971243	0.028757
0.320000	0.564480	0.328937	0.972970	0.027030
0.330000	0.573674	0.321641	0.974542	0.025458
0.340000	0.583939	0.315468	0.976061	0.023939
0.350000	0.591747	0.308228	0.977352	0.022648
0.360000	0.600513	0.302279	0.978583	0.021417
0.370000	0.610470	0.297115	0.979808	0.020192
0.380000	0.620320	0.291952	0.980968	0.019032
0.390000	0.630921	0.286284	0.982164	0.017836
0.400000	0.639944	0.280896	0.983168	0.016832
0.410000	0.648517	0.276069	0.984064	0.015936
0.420000	0.655932	0.270906	0.984865	0.015135
0.430000	0.665637	0.266135	0.985762	0.014238
0.440000	0.673325	0.261084	0.986509	0.013491
0.450000	0.680423	0.256314	0.987179	0.012821
0.460000	0.687672	0.251712	0.987824	0.012176
0.470000	0.696706	0.246885	0.988553	0.011447
0.480000	0.703015	0.242059	0.989109	0.010891
0.490000	0.712241	0.237400	0.989785	0.010215
0.500000	0.718490	0.232911	0.990281	0.009719
0.510000	0.726061	0.229375	0.990783	0.009217
0.520000	0.731738	0.224885	0.991219	0.008781
0.530000	0.735619	0.220339	0.991566	0.008434
0.540000	0.741692	0.215456	0.992008	0.007992
0.550000	0.748358	0.210966	0.992445	0.007555
0.560000	0.755838	0.207094	0.992875	0.007125
0.570000	0.760151	0.202772	0.993186	0.006814
0.580000	0.764465	0.198732	0.993479	0.006521
0.590000	0.768923	0.194410	0.993778	0.006222
0.600000	0.774828	0.190033	0.994118	0.005882
0.610000	0.781449	0.185823	0.994465	0.005535
0.620000	0.785956	0.182175	0.994716	0.005284
0.630000	0.795051	0.178527	0.995099	0.004901
0.640000	0.800567	0.174374	0.995374	0.004626
0.650000	0.808929	0.170838	0.995702	0.004298
0.660000	0.811610	0.166349	0.995888	0.004112
0.670000	0.815930	0.162701	0.996091	0.003909
0.680000	0.820127	0.159165	0.996282	0.003718
0.690000	0.825633	0.155461	0.996503	0.003497
0.700000	0.826671	0.152037	0.996605	0.003395
0.710000	0.832806	0.147604	0.996844	0.003156
0.720000	0.837263	0.143507	0.997029	0.002971
0.730000	0.841785	0.139746	0.997203	0.002797
0.740000	0.844282	0.136323	0.997322	0.002678
0.750000	0.848441	0.132899	0.997472	0.002528
0.760000	0.850890	0.128746	0.997597	0.002403
0.770000	0.859561	0.125379	0.997818	0.002182
0.780000	0.862220	0.121170	0.997938	0.002062
0.790000	0.868311	0.116568	0.998117	0.001883
0.800000	0.871010	0.111797	0.998237	0.001763
0.810000	0.876775	0.107419	0.998392	0.001608
0.820000	0.881340	0.103379	0.998518	0.001482
0.830000	0.887944	0.099618	0.998661	0.001339
0.840000	0.893717	0.095802	0.998787	0.001213
0.850000	0.897521	0.091424	0.998888	0.001112
0.860000	0.906358	0.088001	0.999032	0.000968
0.870000	0.911001	0.082725	0.999139	0.000861
0.880000	0.914795	0.077730	0.999229	0.000771
0.890000	0.919605	0.073184	0.999319	0.000681
0.900000	0.926606	0.068021	0.999426	0.000574
0.910000	0.930464	0.063082	0.999498	0.000502
0.920000	0.935978	0.058256	0.999576	0.000424
0.930000	0.940299	0.053036	0.999641	0.000359
0.940000	0.945268	0.046526	0.999713	0.000287
0.950000	0.948784	0.041587	0.999761	0.000239
0.960000	0.955793	0.035189	0.999827	0.000173
0.970000	0.966418	0.029072	0.999892	0.000108
0.980000	0.966581	0.021102	0.999922	0.000078
0.990000	0.964126	0.012066	0.999952	0.000048
1.000000	1.000000	0.000000	1.000000	0.000000
